Label,证券代码,营业总收入,现金资产比率,应收类资产比率,固定资产比率,无形资产比率,金融负债比率,少数股东权益占比,市盈率（PE）1,资产负债率,市值A,托宾Q值A,账面市值比A,资产报酬率A,净资产收益率（ROE）A
4,002673,-0.10860176,0.8703161,-1.252708,-1.2953916,-0.6722957,-1.3235412,-0.15932079,-0.14784089,1.3580363,0.015359199,-0.6088359,0.8894425,-0.33979693,0.02906728
7,002674,-0.121214025,0.25983426,-0.233577,-0.25336227,-0.51698995,1.0864694,0.18365057,-0.28324097,-0.04918895,-0.06685702,-0.6533183,1.0633239,0.41284212,0.09223852
8,002675,-0.1188639,-0.45106578,-0.33919224,-0.21136087,-0.3075178,0.94101256,0.4730052,-0.05904145,-0.1963305,-0.059029225,-0.13699067,-0.28733662,0.15179195,0.031813364
0,002676,-0.12081113,-0.6092739,1.7302213,-0.13474354,-0.23236138,0.91030335,0.11974799,0.27991644,1.0390408,-0.065870084,-0.2095576,-0.15973246,-0.07514827,0.042867668
5,002677,-0.14272395,2.611263,-1.2115414,0.94463086,0.613608,-1.1338102,-0.18009712,-0.29074016,-1.4305604,-0.06650981,0.7895298,-1.2247436,0.6353866,0.09957086
1,002678,-0.14473046,0.67403924,-0.9412172,-0.1252085,-0.11829643,0.05885964,-0.16532491,22.76403,-1.2940052,-0.06526782,-0.18946657,-0.1964125,-1.3813043,-0.09803737
8,002679,-0.1515513,-0.7535929,-0.56786937,-1.1947176,-0.49852934,2.1579695,-0.18372415,1.2617918,0.99193144,-0.067967124,-0.14967449,-0.26597676,-0.46651885,-0.092711635
8,002681,-0.1158372,-0.1892537,-0.09180696,-0.8866513,-0.4864084,0.8033795,-0.29454365,1.466465,0.33018568,-0.06293909,0.19400889,-0.7357103,0.3415193,0.090717964
7,002682,-0.11374529,-0.8325284,-0.39881805,0.3994551,0.9327928,1.6272933,0.19469903,-0.37084353,1.6080269,-0.06449858,-0.5908642,0.82370144,-0.52372795,-0.1360116
0,002683,-0.0064228047,-0.37542555,0.606359,-0.44532335,-0.2053274,0.4437778,0.46401018,-0.2384956,0.71858174,-0.048707377,-0.24084109,-0.10040251,0.76422024,0.19474758
4,002685,-0.13834004,-0.8308681,-0.9524078,-0.7752698,-0.53364396,-1.2585435,-0.27185524,-0.37084353,0.87278396,-0.06569182,-0.11179589,-0.32865688,-0.44378605,0.00088778546
2,002686,-0.13539734,-0.7424934,-0.05796923,0.07529036,0.9516476,0.055038806,0.06499296,0.52677435,0.040509954,-0.067055136,-0.33755964,0.10217623,-0.09087808,0.031026607
2,002687,-0.1406509,0.3457312,0.55361575,0.12520954,0.018482964,-1.1792998,-0.0026184868,-0.28895855,-0.84164894,-0.068409346,-0.3916172,0.22997193,-0.0042132908,0.042237885
7,002688,-0.12685345,-0.121426135,-0.46018595,0.31208977,1.0947503,1.8340143,0.20991021,-0.13464916,0.70434076,-0.065301046,-0.586444,0.80790436,0.13119236,0.06464153
8,002689,-0.14133982,-0.8589414,0.48334002,-0.34986505,0.82176626,-0.9861043,-0.18520844,0.35627586,-0.10787895,-0.06722645,0.31475484,-0.859933,-0.5650995,-0.03404533
5,002690,-0.12810759,1.8960395,0.13444155,-0.3196359,-0.41373205,-1.2797105,-0.18520844,-0.2379664,-1.02298,-0.06339472,0.8589012,-1.2660756,2.765246,0.31116483
2,002691,-0.15001336,-0.40292573,0.6184335,0.6729931,0.31068304,-0.2797136,-0.112522885,-0.37084353,-0.84846103,-0.06867257,0.15017445,-0.6862863,-0.6140774,-0.050398897
0,002692,-0.10279176,-0.91231513,3.5840018,-0.53562,-0.286068,0.9372115,-0.24514918,0.014437938,1.0577604,-0.06654328,-0.20958365,-0.15968555,0.020307973,0.06481741
6,002693,-0.1510568,-0.8074471,-1.1451361,2.0894501,0.802041,0.8309449,0.073273726,-0.37084353,0.11314177,-0.06478353,5.907461,-2.2133572,-1.7246019,-0.22991362
8,002694,-0.14350839,-0.3746839,-0.2568678,0.41696185,0.86929744,-1.1741883,-0.12932251,-0.14597684,0.70816106,-0.068119876,0.6570841,-1.1386669,-1.7534328,-0.26465574
5,002695,-0.13009432,1.9361478,-1.1728636,0.51708996,0.2376946,0.025541192,-0.18029056,0.07437945,-1.1903368,-0.06681265,-0.34506065,0.11923207,0.022635123,0.032333456
7,002696,-0.11941925,0.53405213,0.28576306,0.1841247,0.03612238,1.2716551,0.051965427,-0.37084353,0.5062879,-0.067942105,-0.6528206,1.0612872,-0.7635106,-0.059543047
2,002697,-0.03022075,0.6579757,-1.0880934,-0.4928773,-0.50344014,-0.61993396,-0.18463555,-0.27862674,0.3177996,-0.06195534,-0.45791125,0.4037594,0.76247483,0.1496169
2,002698,-0.11882836,-0.39214647,0.4318497,-1.0026352,-0.5851826,-0.6196251,-0.030165266,-0.18280873,0.050921433,-0.057691652,0.50931066,-1.0296392,1.2347785,0.21298294
5,002700,-0.14528118,2.543646,-0.9468811,0.47952256,-0.05374996,-1.5514727,-0.16007595,-0.13534467,-0.91376525,-0.0680146,0.98565686,-1.3357806,1.2639972,0.1631317
7,002701,0.018651094,0.2689111,0.41819617,0.5720833,-0.25070703,0.7047188,-0.07381975,-0.24874195,0.3700227,-0.052854516,-0.53443974,0.63222486,0.8869989,0.13144018
7,002702,-0.13501318,-0.5341478,-0.63939804,1.452731,-0.19496384,0.15635619,-0.07554584,-0.37084353,0.227263,-0.06817525,-0.34572685,0.120756656,-0.64650667,-0.060239024
0,002703,-0.12431825,-0.5594736,1.50768,0.14505458,-0.3874536,-1.2670523,-0.17847519,0.4435566,-0.23834924,-0.063562885,0.94732225,-1.315445,0.32662985,0.1055018
2,002705,0.047633145,0.28903687,0.28491345,0.34680006,1.4808465,-1.0969678,-0.12948248,-0.28255823,0.28308088,-0.05430938,-0.43081257,0.3302625,0.875945,0.17180872
2,002706,-0.10364859,-0.36465472,-0.11951734,0.39773002,-0.1893304,-1.3088874,-0.18520844,-0.25360334,-0.6865584,-0.06316434,-0.14042762,-0.2815862,0.806152,0.12258727
5,002707,-0.07836736,1.3223791,-0.7189163,-1.1963754,-0.6437507,-1.0764105,-1.3245327,1.0970612,1.6330476,-0.06360828,1.0206492,-1.3538215,0.94545776,0.35861418
0,002708,-0.12607794,-0.69732,0.99378943,0.730857,-0.15331249,0.4870383,-0.20692965,-0.37084353,0.2791455,-0.06583853,-0.03160113,-0.45112827,-0.2543388,0.004757265
7,002709,-0.0128910765,-0.662555,0.3974713,0.88403106,0.15304512,0.83421934,-0.122057304,-0.23547646,0.14789273,-0.038144488,-0.115439564,-0.3227696,0.03159896,0.026964221
0,002712,-0.08138185,-0.7330205,3.649343,-1.302238,-0.6370497,0.6643764,-0.05567719,-0.37084353,0.27382928,-0.06747635,-0.37489972,0.18921068,-0.38761124,-0.02741464
7,002714,1.3775244,-0.4925815,-1.2644219,2.4805017,-0.6125286,1.1569153,0.15814236,-0.37084353,0.8004053,0.18244274,-0.14541847,-0.27318922,0.96627283,0.24655436
8,002715,-0.14710847,-0.85837674,-0.070344076,0.8786065,2.191219,1.0752763,-0.18520844,0.10582998,0.8096477,-0.068682715,0.3565898,-0.899326,0.038946718,0.02920345
3,002716,-0.06787979,-0.59812385,-1.2537892,0.3045965,4.8602405,0.29719245,-0.18520844,-0.37084353,0.27058434,-0.06137172,0.044216868,-0.5556759,0.18674228,0.051323406
4,002717,-0.14032876,-1.1650167,0.16987547,-1.1945424,-0.67098176,-0.2686985,0.1349257,-0.37084353,2.029029,-0.057089407,-0.5965134,0.8441036,-0.6955707,-0.2565839
2,002718,-0.14547126,-0.5381005,-0.86365557,1.7344902,0.32259047,-1.5160279,-0.2309015,-0.20811312,-0.42670867,-0.06917213,-0.54295874,0.6597769,-0.98497766,-0.09177547
8,002719,-0.14552942,-1.0400144,-0.50464785,1.3802781,-0.2550594,-0.8045296,-0.24263445,-0.37084353,1.356568,-0.06888742,-0.13168454,-0.29615968,-1.9633503,-0.47863266
5,002721,-0.14868718,3.2909546,-1.1731983,-1.2302231,-0.642716,-0.88330215,-0.18520844,-0.28944996,-1.607666,-0.06460416,1.3427788,-1.4994745,-0.6548025,-0.020063385
2,002722,-0.122171395,0.64213127,0.1658678,-0.6589893,-0.42752823,1.3920331,-0.18494803,-0.1927543,-0.8503344,-0.06738754,-0.5537803,0.6954484,0.40458935,0.062303957
4,002723,-0.1343016,-0.9731982,0.04138136,0.115674496,-0.43257043,-0.3688439,-0.04743362,-0.37084353,0.73283195,-0.06762984,-0.48307738,0.47531733,-0.47845626,-0.0663988
2,002724,-0.13576671,-0.6964603,0.6121345,-0.65830874,-0.40358198,-1.2288479,0.06798013,2.1100063,-1.0748302,-0.06696586,-0.52730703,0.6095046,-0.4859333,-0.008116414
8,002725,-0.145016,0.15257265,-0.57671714,0.26236603,0.3826696,1.0302973,-0.18396966,-0.37084353,-0.7613305,-0.06856473,0.09651296,-0.6222223,-0.7866097,-0.033071343
8,002726,-0.026314398,-0.33633706,-0.6877475,0.7695363,-0.35084438,1.2250013,0.20148808,-0.37084353,1.3786153,-0.060548835,0.2281083,-0.77248806,-0.064568356,0.06487415
4,002727,0.06186477,0.06320341,-0.3185618,-0.93345726,-0.5422994,-0.26943892,-0.102006376,-0.258239,0.6015792,-0.056080136,-0.6590726,1.0870683,-7.6135686e-05,0.053072806
8,002728,-0.14585909,-0.23759602,-0.81356406,0.07548577,0.22462107,1.9548278,-0.18520844,-0.2483006,-0.5017477,-0.06693317,-0.015720958,-0.473872,-0.54643923,-0.014102193
6,002729,-0.14870393,0.10917749,0.86215436,0.7304729,-0.36817175,-0.8979797,-0.18520844,0.51660144,-1.1194587,-0.06857329,1.8150557,-1.6628088,0.73047656,0.10404176
0,002730,-0.14011806,0.04456937,1.0670515,0.003403495,0.2419977,-0.2915562,-0.032683723,-0.21733037,-0.18457042,-0.06755876,-0.34568605,0.12066284,0.040476605,0.05900563
4,002731,-0.1004841,-1.0654244,-0.9134982,-0.4102492,-0.58337593,0.39176697,-0.03978153,-0.19911246,1.4230735,-0.06520281,-0.61649764,0.91822594,0.14129822,0.06494791
2,002732,-0.13245441,0.1281065,-0.7062754,1.6128526,-0.47844276,-0.92195785,-0.13331038,-0.26737127,-0.89673036,-0.06810461,-0.17877178,-0.21550113,0.5238342,0.08372037
0,002733,-0.111525275,0.6359705,0.56666857,-0.5223854,-0.1554476,0.36893302,-0.055610232,-0.124623984,0.33971804,-0.0645112,-0.37570837,0.19115356,0.17551593,0.059739433
7,002734,-0.10017141,-0.7448785,-0.15560348,1.7688702,0.39853522,0.9655886,-0.11878368,-0.06355552,0.87560546,-0.06493145,-0.67739433,1.1647207,-0.0776478,0.020369463
0,002735,-0.13230954,-0.5001413,1.0347414,-0.34102407,0.12834336,-0.1989416,0.1543777,0.008205837,-0.32989386,-0.06696181,-0.2839485,-0.01389579,-0.39390317,-0.006975996
4,002736,-0.05400263,0.7958137,-1.2190332,-1.2756342,-0.68486005,-1.5383393,-0.18520844,-0.24613479,1.6291536,0.32124126,-0.6957795,1.2459383,-0.32479972,0.06008742
2,002737,-0.10614038,0.5157805,-0.7204009,0.1797379,0.25572821,-0.78467315,-0.011814387,-0.28661165,-0.92973226,-0.058557983,0.6003548,-1.0985742,2.0706563,0.22311242
2,002738,-0.096612185,0.039032254,-1.0078971,-0.06365183,1.6984158,0.30631098,-0.092081346,-0.2833864,-0.7472506,-0.04582951,0.06635687,-0.5843695,0.62189776,0.063444376
8,002739,0.0026724332,-0.36105603,-0.740731,-0.831348,-0.18972458,1.2890923,-0.11638427,-0.16938965,1.1855794,-0.035486214,-0.059822034,-0.40951872,0.106132396,0.019656464
8,002741,-0.12406684,-0.8126639,0.5854196,1.3872728,-0.27054727,0.41658852,-0.18305826,-0.37084353,0.70846486,-0.06481743,0.4077802,-0.9452553,-0.4018758,-0.011151857
7,002742,-0.13746652,-1.103982,0.62234676,0.8775351,0.71284205,-0.15868627,1.7001631,-0.37084353,2.164383,-0.06722004,-0.48220098,0.47276855,0.23643124,-0.17238018
4,002743,-0.10687031,-1.0813447,1.2330478,-0.3596629,-0.45607322,0.45955208,-0.1213691,-0.23202316,1.2806774,-0.063094854,-0.80772763,1.825794,-0.15416363,0.019121243
4,002745,0.039726444,0.11482417,0.41050696,0.05918522,-0.3110818,-1.0520443,-0.16105431,-0.16899492,0.22827561,-0.050975766,-0.68903154,1.2157319,-0.118308276,0.03225402
7,002746,-0.09284751,0.5708567,-1.1233642,0.26292533,-0.43518183,0.44310865,-0.07794154,-0.21784522,-0.2360939,-0.06411264,-0.6257488,0.95360816,-0.2500508,0.03543509
8,002747,-0.09981548,-0.33739898,0.44155562,-0.4922978,0.45265242,1.1913662,-0.036154505,0.31299636,1.5186455,-0.05422409,0.12089736,-0.6518384,-0.4440877,-0.06373971
7,002748,-0.1302506,-0.32657757,0.49604955,1.4535532,-0.0654603,-0.0046136864,-0.18520844,0.31919292,0.011853068,-0.06858764,-0.6520927,1.0583044,-0.21320428,0.012469747
2,002749,-0.13036019,1.027201,-0.9638215,-0.23469646,0.294259,-0.8782103,0.14174822,-0.22819111,-1.199326,-0.06526322,0.6232635,-1.1150123,2.1146998,0.22483723
5,002750,-0.15232769,2.5513577,-1.1022274,0.6136871,0.25705856,-0.010501331,-0.0018224014,-0.37084353,-1.3570633,-0.06973857,-0.14392452,-0.27571067,-0.9956007,-0.06555341
7,002752,-0.07407049,-0.8295028,0.5878311,1.1501162,0.046880126,0.22743158,-0.11038015,-0.25878656,0.75506335,-0.06253836,-0.4870546,0.48693156,0.6656396,0.17476851
7,002753,-0.10299806,-1.0062776,0.51069,1.1686742,-0.21179849,1.5999616,-0.18520844,-0.20294456,-0.5656665,-0.06783311,-0.6700992,1.1334198,0.16801734,0.04667852
5,002755,-0.13116834,1.1791894,-0.80884415,-0.5650876,-0.09159094,-0.77655244,-0.020638283,-0.37084353,-0.9218017,-0.060924247,1.0402434,-1.3637118,0.059093803,0.045729116
5,002756,-0.05451758,3.0638402,-1.144973,-0.016367413,-0.35342297,-0.30460244,-0.13181493,-0.3218333,-1.4951603,-0.05358894,-0.25819612,-0.06626345,1.0152507,0.12676881
7,002757,-0.11233056,-0.10319663,-0.24015918,0.3584308,0.2667323,0.6565724,-0.13225389,-0.21531944,-0.0995111,-0.06607591,-0.3551266,0.14245273,0.8617666,0.14353088
4,002758,0.33296958,-0.03842838,-0.76460534,-0.8650475,-0.19749315,-0.6759161,1.146616,-0.32650915,0.9361412,-0.057788286,-0.81135654,1.8474745,-0.045455556,0.056800444
7,002759,-0.13010147,-0.538092,-0.29649818,0.6071642,-0.02748792,-0.13046359,0.2136786,0.36490965,-0.37617478,-0.06532346,-0.7950047,1.7513784,-1.2452737,-0.112879835
2,002760,-0.14616197,0.27851886,0.07626606,0.44038504,0.014689011,0.525508,-0.18520844,-0.37084353,-0.31339753,-0.068893716,-0.259175,-0.06431276,-0.3548803,0.0098938765
4,002761,0.7763236,-0.7259832,0.58763367,-1.1328173,-0.39500862,-0.8006811,0.68108475,-0.25251493,2.322189,0.026602084,-0.6960861,1.2473221,-0.5144194,0.028189745
2,002762,-0.15087315,-0.58302104,-1.0822062,0.478222,0.1380007,-1.0398375,-0.1870052,-0.37084353,-1.5849236,-0.069002934,0.33414406,-0.8784079,-0.81763834,-0.044543613
5,002763,-0.1187022,1.8049932,-0.68225515,-0.35213593,-0.25044423,-0.7544114,0.042765807,-0.27398425,-0.6757833,-0.06776627,-0.5263481,0.60647494,0.94728935,0.1098403
7,002765,-0.11170725,-0.5795572,0.66173685,0.5629391,0.1096528,0.13809934,-0.1503667,-0.37084353,0.57164735,-0.06525484,-0.5103403,0.55669516,-0.056013923,0.05864251
6,002766,-0.13673702,1.8362185,-0.38664916,-0.5391442,0.42719516,-1.1462585,-0.2032394,0.5958666,-0.012021532,-0.06644752,1.8843082,-1.6829959,-0.0011535198,0.088543035
0,002767,-0.14605784,0.30721578,1.9285363,-0.11687964,-0.5623039,-1.463047,-0.16387038,1.0469884,-0.6130705,-0.06878877,0.076649494,-0.5974458,-0.39312744,9.15729e-05
4,002768,0.070896246,-0.13443035,0.52065337,-0.12106428,0.09212835,0.40110722,0.86412853,-0.28976652,0.85473186,-0.057599027,-0.71953505,1.3561269,0.2563413,0.11806342
4,002769,-0.14606102,-0.97416735,-1.1356618,-1.1587203,-0.7090527,-1.4935148,-0.24629495,-0.37084353,2.190964,-0.061462298,-0.6151218,0.9130228,-0.3213952,-0.11384059
8,002771,-0.14922126,0.37872633,0.76197994,-0.5973788,-0.21063238,-0.26692864,-0.09958836,-0.37084353,-0.117121324,-0.067087926,1.8738523,-1.6799976,-1.0539733,-0.10435979
7,002772,-0.13066185,0.628554,-1.2287992,1.1407025,0.14399546,1.8388408,-0.1830843,-0.2479213,0.23169547,-0.06591778,-0.7796657,1.6648835,-0.14849658,0.027998729
5,002773,-0.09911199,1.7991695,-1.1083376,0.31778386,-0.18660401,-1.3777257,-0.18562135,-0.23657916,-1.4980048,-0.056253027,0.09798954,-0.62404007,1.9991826,0.19572346
2,002774,-0.1354039,-0.13598108,-0.34828886,-0.7442522,0.3608913,-1.3113501,-0.18453139,-0.2628382,-0.060553204,-0.06822583,-0.34115294,0.110323,0.4720767,0.11165779
4,002775,-0.1451253,-0.9194367,0.21537577,-0.96676594,-0.49000528,0.021344215,0.21279323,-0.37084353,2.4414377,-0.064675406,-0.5511911,0.6868403,-0.16103734,-0.003724952
2,002777,-0.14249742,0.00853176,0.47452658,-1.0248117,1.3968704,-1.4439073,0.07106403,-0.10252463,-0.36485195,-0.06418452,1.0218704,-1.3544431,-0.4387008,-0.0060644173
0,002778,-0.14720972,-0.7997608,2.7404444,-0.29181916,-0.38265777,0.68781215,0.5271948,-0.37084353,0.98899025,-0.06873882,-0.060285855,-0.4088229,-0.6138188,-0.14074539
6,002779,-0.14323919,-0.3590839,-0.31167066,0.11414485,0.29885772,-1.294392,-0.17199491,0.3067489,-0.35325295,-0.06666225,2.2753663,-1.7833256,0.27528173,0.08230951
8,002780,-0.14515889,-0.8329414,-1.0341487,-0.08661007,-0.029606622,1.016471,-0.13044968,0.13264452,-0.008242653,-0.06889923,-0.101769045,-0.34470415,-0.2922412,-0.018665759
0,002782,-0.10107236,-0.50779384,2.2090385,-0.61424536,-0.5495588,-1.2974764,-0.11335245,-0.053612635,0.5024308,-0.06392515,0.190816,-0.732196,0.37515524,0.13045484
7,002783,-0.1124247,-0.39177564,-0.050546043,1.2426298,1.2917237,0.7309737,0.86357427,-0.25345016,0.80676633,-0.06342909,-0.64821017,1.0424956,0.26881742,0.075920895
0,002785,-0.13865246,-0.24847642,1.8020245,-0.5556604,-0.54093623,-0.31384373,0.016145315,-0.37084353,-0.21304318,-0.06600565,1.4509374,-1.5414007,-0.55098575,-0.03803207
8,002786,-0.12652636,-1.0893344,-0.24538545,0.6727775,-0.11125052,-0.41999555,-0.33368203,-0.21546839,2.2681892,-0.06363992,0.43935555,-0.9724164,-0.9019545,-0.7105291
7,002787,-0.123344906,-0.14268124,0.7797956,0.23274334,0.20461659,1.5152104,-0.1529521,1.7698683,0.07373279,-0.067624025,-0.48125947,0.470036,0.111023724,0.045759376
0,002788,0.09071465,-0.958146,2.8874235,-0.6264556,-0.22876452,0.62978303,-0.15013976,-0.3023749,1.5644754,-0.06026693,-0.67585003,1.1580516,0.2958813,0.13664109
0,002789,-0.08234181,-0.6927099,1.8933512,-0.92739254,-0.26131696,-0.36383128,3.1182735,-0.37084353,2.584377,-0.061213445,-0.5978632,0.84901357,-0.122725554,0.17881766
5,002790,-0.1260221,1.2257787,0.042256694,-0.07112488,-0.28288174,-0.76343095,-0.19392073,-0.25121048,-1.0083385,-0.06765186,-0.36849833,0.17390226,0.52943665,0.09259407
0,002791,-0.07540079,-0.41993317,2.066419,-0.45710236,0.2012004,-1.0988486,-0.013250316,-0.1551525,0.026301183,-0.06037134,-0.49715093,0.5168057,-0.4158387,-0.003567979
2,002792,-0.1397307,0.35812017,0.5584558,-0.7734571,-0.53472793,-1.4069501,-0.18520844,0.18433158,-0.9106998,-0.06578015,-0.11988233,-0.31555325,-0.3079279,0.01440827
8,002793,-0.123316325,-0.60085446,-0.45491678,0.6713826,0.87052923,1.3067316,-0.099000596,-0.37084353,0.6881344,-0.06439568,-0.21836756,-0.143306,-1.6454142,-0.29948103
7,002795,-0.1431468,-0.14692047,-0.59363174,1.3442336,0.11868603,0.24681291,-0.1563671,-0.37084353,0.7589021,-0.068202734,-0.14973876,-0.2658712,-1.3788693,-0.22605738
2,002796,-0.14190738,-0.083829366,0.8407001,0.6619082,-0.17254503,-0.8315685,-0.20840278,-0.37084353,-0.038381632,-0.06803369,0.30815715,-0.85356104,-0.17618535,0.0314597
4,002797,-0.13235658,0.9006227,-1.2120134,-1.2826018,-0.39003214,-1.4411,-0.070241086,0.14946862,1.1414434,-0.021236517,-0.44195727,0.36006233,-0.19639708,0.06063588
7,002798,-0.120687865,-0.66230214,0.047199767,0.5329121,0.9573796,0.8826627,-0.18953854,-0.37084353,1.3373283,-0.06540298,-0.7451502,1.4821049,-0.67018753,-0.15310465
2,002799,-0.13555424,0.82344866,0.024552602,0.5805806,0.071417645,0.53175193,-0.15746821,-0.37084353,-0.4123342,-0.067943566,-0.19845806,-0.18013068,-0.14838885,0.010667394
0,002800,-0.1370716,-0.49438506,2.66296,-1.1018671,-0.7077059,1.290296,-0.123668075,-0.37084353,0.65414286,-0.068666086,0.10283098,-0.6299781,-0.06721872,0.049458645
2,002801,-0.13695449,1.1170759,-0.28758177,-0.7259503,-0.16269061,-1.4838934,-0.18520844,-0.07749779,-1.0628722,-0.06755212,0.007160809,-0.50583756,2.2331474,0.2424863
2,002802,-0.1476366,-0.74510604,0.37167466,-0.116805516,0.124992855,-1.1528589,-0.18520844,-0.13494001,-1.4316559,-0.069058426,0.67638385,-1.1518409,0.96424735,0.11110933
2,002803,-0.091428705,0.65813583,0.05456288,0.4805805,-0.1393192,-0.21366665,-0.19095215,-0.25934273,-0.4410555,-0.06609234,-0.09886105,-0.349317,0.5094404,0.09109432
7,002805,-0.13757338,-1.0063788,-0.17075022,1.4913025,-0.39124754,1.1953058,0.7678469,-0.37084353,0.47267383,-0.065480486,-0.54575473,0.6689205,-1.1506363,-0.13836053
0,002806,-0.14157867,-0.8271093,0.9759137,0.4104861,0.2761597,0.48565647,-0.1787356,-0.37084353,0.6486242,-0.068222106,-0.29497683,0.009180227,-0.22520633,-0.011040273
4,002807,-0.117980376,-1.1100669,-1.2709956,-1.2775209,-0.6885883,-1.5901085,-0.12622373,-0.32937717,2.2744305,0.07470846,-0.7290086,1.4018177,-0.42738825,0.0983321
8,002808,-0.15123534,1.9602223e-05,-0.47048402,-0.13528937,-0.14634869,0.060253352,-0.2067325,-0.37084353,-0.7885559,-0.07005357,-0.34610817,0.12163232,-1.5106549,-0.12264053
0,002809,-0.1455604,-0.73125905,0.99727356,-0.9685651,-0.20242035,1.0830723,-0.18520844,-0.23459989,-0.25259024,-0.06844338,-0.6946998,1.2410752,-0.16187769,0.024844138
7,002810,-0.13036633,-0.5173426,-0.15234242,2.283298,0.15250312,0.8561307,-0.18520844,-0.21499191,0.11235469,-0.065294005,-0.13723908,-0.28692225,0.8248123,0.1476084
0,002811,-0.14001217,0.23053052,0.21917747,-0.63394886,-0.52339536,-0.033438202,-0.18520844,-0.37084353,0.6768346,-0.0677161,-0.35191894,0.1350096,0.69763786,0.14224672
7,002812,-0.03500396,-0.8460299,-0.12022104,1.7490993,-0.32635614,1.5676726,0.088856906,-0.28001747,0.08230317,-0.027407318,-0.6079673,0.8862057,-0.25838977,0.009950614
6,002813,-0.14982538,-0.07384233,-0.08145741,1.3004869,-0.63020086,-0.7247792,-0.19609323,-0.37084353,-0.37847617,-0.0677819,4.50651,-2.1084578,-2.1726644,-0.25430685
7,002815,-0.080722034,-0.29852116,-0.08307935,1.3549143,-0.37620312,0.43752587,0.059007436,-0.20387067,-0.14808421,-0.0593765,-0.5909276,0.8239243,0.064459175,0.053010397
8,002816,-0.15232944,-1.1694413,1.178142,-0.9752902,-0.6535066,-1.2141188,-0.20671761,-0.37084353,-0.45186743,-0.06943382,1.7547671,-1.644545,-2.6869862,-0.28140646
2,002817,-0.14758483,-0.5465115,-0.25422463,0.7562951,-0.42951554,-1.1016201,-0.17908156,-0.17207721,-1.2442124,-0.06891304,0.06226501,-0.5791233,0.27448446,0.06407983
2,002818,-0.13599828,-0.6595378,-1.21034,-1.1431139,2.1873922,-1.5189223,-0.04276871,-0.2838904,-1.0262387,-0.06334982,-0.50151724,0.5299015,1.3797513,0.15893693
0,002819,-0.12224064,-0.7875826,1.6787739,-1.0128509,-0.13984478,-0.44180003,0.2419917,-0.37084353,-0.501803,-0.06341278,0.097364165,-0.62327,-1.1744249,-0.093627
5,002820,-0.14669792,2.275311,-1.0746629,-0.07870575,-0.12898847,0.42874786,-0.18520844,-0.1786401,-1.4894298,-0.06908542,-0.040603053,-0.4380207,0.22324406,0.052081797
2,002821,-0.087582245,0.09265042,-0.50400424,0.13024324,-0.3127242,-0.63085794,-0.18065885,-0.27291152,-1.3786042,-0.04513067,-0.10703348,-0.3363072,0.12072018,0.058982935
4,002822,-0.123430826,-1.0187087,1.0764142,-0.9000745,-0.16540058,0.5697504,-0.15138969,-0.37084353,1.3727192,-0.06524263,-0.75173926,1.5157944,-2.5564287,-0.7556428
7,002823,-0.116220765,-0.9461868,0.041424267,2.1398947,0.18512127,1.2882054,-0.18520844,0.061305672,0.21455933,-0.06602362,-0.23661982,-0.108572744,0.55863374,0.09017896
0,002824,-0.117093176,-0.60506,1.0361145,0.13262194,0.08675769,0.523362,-0.09390788,-0.16365756,0.5318011,-0.0661886,-0.27997217,-0.02212075,-0.11649827,0.04102749
2,002825,-0.13058008,0.7676814,0.010547233,0.20865977,-0.2033401,-0.1286858,-0.16558531,-0.19378404,0.07660953,-0.067787796,-0.4447124,0.3675172,0.24638627,0.11570126
2,002826,-0.1449537,0.8279997,-0.4913805,1.0735798,-0.3352087,-1.3446091,-0.15578677,0.37763366,-0.85027915,-0.06900162,0.15455121,-0.69133306,0.5687396,0.08848063
8,002827,-0.13452587,0.8098629,1.8308848,0.11959633,-0.19182685,1.1634048,0.6156384,0.07288013,0.7952732,-0.06276506,1.5073549,-1.562096,0.5906967,0.1739477
